num_of_players, total_bet, last_loss, last_revenue, consecutive_wl, last_result,current_result
38,2894900,8120075179,2848700,-1,1.07,2.02
38,1528800,8120444410,2026900,1,2.02,2.06
37,3525900,8120652551,953200,2,2.06,1.34
41,1702200,8120725637,3164700,-1,1.34,1.54
43,10194700,8120999024,836600,-2,1.54,2.82
44,4624400,8126462357,259500,1,2.82,159.38
39,1565800,8129719932,400,2,159.38,2.47
39,2394000,8129924975,730300,3,2.47,1.53
39,2016600,8130158580,1205500,-1,1.53,20.65
42,2695100,8133167172,2400,1,20.65,1.04
38,6218600,8133167172,2695100,-1,1.04,1.65
36,2981300,8133964405,1481700,-2,1.65,1.14
33,1364200,8133997738,2723200,-3,1.14,19.64
43,5376200,8135545295,2400,1,19.64,1.67
35,1623100,8136106014,2209900,-1,1.67,2.61
39,2748600,8136564218,257000,1,2.61,1.15
41,6251300,8136602238,2362600,-1,1.15,2.78
38,6614800,8139921365,1352600,1,2.78,1.15
43,11341800,8139952257,6407000,-1,1.15,4.75
35,1879200,8151313019,9000,1,4.75,2.27
38,2912500,8151784779,1071300,2,2.27,11.45
44,3201500,8154984279,400,3,11.45,1.8
38,3417300,8155303460,1780000,-1,1.8,4.1
47,2854500,8159140435,4500,1,4.1,1.18
50,4383800,8159176428,2611300,-1,1.18,4.45
40,1777000,8162943916,124700,1,4.45,2.75
44,1626500,8163278139,106400,2,2.75,17.2
41,6358400,8164539628,1600,3,17.2,3.64
41,7171000,8170273342,88400,4,3.64,1.58
37,11494600,8170615299,5631000,-1,1.58,2.45
44,3283600,8181129398,257400,1,2.45,1.12
46,6763900,8181139647,3180300,-1,1.12,3.44
41,5839300,8187228356,52100,1,3.44,1.64
49,18805400,8187367590,5279600,-1,1.64,36.63
40,5694900,8203671308,1600,1,36.63,2.53
42,5918700,8207675649,97700,2,2.53,1.73
39,2446700,8207946658,4662500,-1,1.73,1
38,10120600,8207946658,2446700,-2,1,2.65
40,4195200,8216625014,50500,1,2.65,6.58
39,5225600,8218521561,25500,2,6.58,2.45
37,4834800,8222348938,53900,3,2.45,2.43
39,5085200,8226470755,29000,4,2.43,18.38
38,4564600,8231313570,400,5,18.38,1.85
38,10105900,8231474461,4004100,-1,1.85,15.71
45,4173800,8240954937,1600,1,15.71,1.72
43,8420000,8241256621,2901400,-1,1.72,1.1
34,8690200,8241259293,8367400,-2,1.1,1.05
38,10216400,8241261358,8638900,-3,1.05,1.78
39,1501000,8241875209,8536000,-4,1.78,1
41,13134200,8241875209,1501000,-5,1,3.5
44,5687600,8254460222,79800,1,3.5,1.48
42,7961000,8255479651,268600,-1,1.48,33.39
41,6856700,8262136868,1600,1,33.39,1.57
45,8638400,8262400102,5658300,-1,1.57,2.78
45,6531700,8267983244,230200,1,2.78,1.2
47,5951400,8268165309,5527300,-1,1.2,1.35
39,2059200,8268346913,4595300,-2,1.35,54.18
45,6617300,8269961622,1600,1,54.18,2.33
44,1683300,8275564606,63300,2,2.33,1.36
41,2088100,8275774013,530100,-1,1.36,2.54
47,11399900,8276440855,275500,1,2.54,1.05
43,16937500,8276440920,11398600,-1,1.05,3.18
37,15966100,8289913614,35000,1,3.18,3.06
43,6278400,8305251547,43100,2,3.06,1.43
43,1442000,8305703204,3553800,-1,1.43,1.15
48,7974600,8305705053,1418700,-2,1.15,1.76
44,12293300,8306550988,4860900,-3,1.76,1.01
43,14819100,8306550988,12293300,-4,1.01,1.28
41,18093600,8306635508,14130900,-5,1.28,1.54
38,13620700,8307693411,13279600,-6,1.54,6.26
44,14064100,8323188536,42900,1,6.26,1.03
37,11207000,8323188536,14064100,-1,1.03,3.15
35,2543700,8333818479,26600,1,3.15,8.22
45,15289300,8334602574,23400,2,8.22,1.61
41,45930300,8335744756,10491400,-1,1.61,4.11
49,14802800,8356388554,51400,1,4.11,1.74
44,15288900,8357398345,10324900,-1,1.74,4.82
37,3027700,8371370772,61700,1,4.82,1.11
47,21067600,8371404219,2194600,-1,1.11,18.53
38,1138000,8387718976,21600,1,18.53,151.35
51,13919200,8388645780,1600,2,151.35,1.55
40,22214200,8388984252,12419500,-1,1.55,1.43
42,2773600,8389068709,21487600,-2,1.43,1.73
40,18147400,8389442534,1134800,-3,1.73,18.41
45,13411800,8401101392,400,1,18.41,2.66
37,950600,8412332457,907600,2,2.66,3.35
46,12345100,8412594597,44000,3,3.35,2.87
48,8255700,8423062806,896900,4,2.87,2.13
43,7870400,8428525716,1906000,5,2.13,19.08
46,8257700,8438612386,1600,6,19.08,1.4
41,12567600,8438704680,7492100,-1,1.4,1.25
40,12132300,8438778203,11889300,-2,1.25,1.96
43,17637600,8439298366,10924000,-3,1.96,1.43
41,6991500,8439361433,17085700,-4,1.43,1.59
40,1878900,8439604480,6315100,-5,1.59,1.25
43,2284800,8439639409,1702200,-6,1.25,2.04
43,4897500,8439958221,1356100,1,2.04,8.79
48,3951700,8445905879,83800,2,8.79,1.58
42,1707700,8446428637,2237600,-1,1.58,1.45
47,3670600,8446502374,865500,-2,1.45,1.17
47,4986800,8446529084,3126200,-3,1.17,3.25
52,4279400,8449731371,836000,1,3.25,1.24
47,1418700,8449794634,3551800,-1,1.24,1.51
43,1230800,8450008899,547800,-2,1.51,1.35
45,3060300,8450059890,568100,-3,1.35,1.02
45,4290300,8450059890,3060300,-4,1.02,1.25
44,4108400,8450152704,3755700,-5,1.25,1.08
43,4254100,8450175006,3662900,-6,1.08,2.82
46,2704500,8451447008,1078900,1,2.82,11.28
45,3551700,8455881418,39800,2,11.28,1.43
40,2607500,8455996567,2249500,-1,1.43,2.35
49,5101500,8456567273,327400,1,2.35,2.41
46,3950200,8459693756,307300,2,2.41,5.22
48,2716900,8461489410,43800,3,5.22,22.58
50,3961000,8463282422,400,4,22.58,1.83
44,2888100,8463817317,1577000,-1,1.83,2.31
49,4461800,8465187688,1091900,1,2.31,1.53
50,5423500,8465362051,3724200,-1,1.53,1.53
45,2234200,8465672614,4415800,-2,1.53,2.06
49,4552300,8466075441,684500,1,2.06,1.57
48,1989500,8466539596,2368700,-1,1.57,2.93
48,2044100,8467128870,41000,1,2.93,3.37
48,2491000,8468219045,49200,2,3.37,1.23
48,2280600,8468389814,1121300,-1,1.23,2.68
43,1652700,8469214726,238300,1,2.68,1
47,4504900,8469214726,1652700,-1,1,6.53
42,9441600,8474411559,22500,1,6.53,1.72
48,11880700,8474882396,6532200,-1,1.72,1.05
43,1531400,8474910686,11314900,-2,1.05,1.33
41,22420900,8474929217,1424200,-3,1.33,1.08
43,1611700,8474931909,22379600,-4,1.08,4.88
50,8166500,8476164862,125000,1,4.88,1.49
39,614600,8476277415,7622500,-1,1.49,1.43
39,1244000,8476295073,404100,-2,1.43,1.69
43,99321000,8476651231,395100,-3,1.69,3.61
45,1997800,8493676818,349100,1,3.61,1.43
44,3701200,8493766764,1431400,-1,1.43,1.68
37,14881500,8495311373,532700,-2,1.68,1.67
46,5074000,8502842493,607800,-3,1.67,3.53
44,1596200,8504210068,239500,1,3.53,1.27
43,1375200,8504347095,835500,-1,1.27,2.51
46,9391900,8504677360,509700,1,2.51,1.86
47,16646700,8505345303,7737200,-1,1.86,3.93
43,13948100,8518230662,53900,1,3.93,1.58
45,28725600,8518383353,13256000,-1,1.58,1.46
42,34126700,8518718182,26632100,-2,1.46,1.05
38,1102800,8518719105,34106200,-3,1.05,1.52
43,21421700,8518807288,824100,-4,1.52,1.77
43,1916700,8519519973,20009200,-5,1.77,2.11
48,1226900,8520971276,233900,1,2.11,2.05
45,1805600,8521268003,375000,2,2.05,2.2
50,11991600,8521552668,733200,3,2.2,1.05
40,1087100,8521552895,11981000,-1,1.05,1.56
37,801100,8521754143,489300,-2,1.56,11.64
48,4642700,8522837988,21500,1,11.64,1.74
43,927600,8523440952,1623000,-1,1.74,1.49
42,917700,8523600176,221200,-2,1.49,12.32
44,594800,8524627892,14100,1,12.32,1.5
38,505200,8524752347,129900,-1,1.5,7.86
42,804300,8524975592,20800,1,7.86,2.59
39,8864600,8525170103,267200,2,2.59,1.51
44,8859100,8525322312,8267000,-1,1.51,3.47
45,9300700,8534206842,264500,1,3.47,2.69
36,744500,8543594622,16100,2,2.69,2.6
42,8741300,8543805918,18100,3,2.6,1.07
39,9110100,8543806520,8729300,-1,1.07,2
43,5839300,8544767122,474100,1,2,19.8
43,1556100,8547846164,9300,2,19.8,1.58
40,2176400,8547962275,1172500,-1,1.58,1.97
44,1765000,8548196987,1211400,0,1.97,2.56
41,1075600,8548822636,436000,1,2.56,7.9
38,1506000,8549095178,11900,2,7.9,1.41
36,964300,8549288945,534300,-1,1.41,4.05
45,1689600,8549604055,385600,1,4.05,1.82
41,1252600,8550204628,686900,-1,1.82,9.75
38,10974200,8552590297,7500,1,9.75,2.63
37,1004300,8553735655,147000,2,2.63,34.46
45,15964400,8556046932,1600,3,34.46,1.37
36,15822400,8556895062,5767100,-1,1.37,1.46
43,6366000,8557903642,5747800,-2,1.46,3.36
43,1189400,8564019404,398800,1,3.36,3.35
39,2533900,8564980530,292300,2,3.35,1.16
35,1358600,8564981015,2528300,-1,1.16,5.68
40,6379400,8566962890,19700,1,5.68,1.15
41,12988800,8566965979,6333700,-1,1.15,242.33
39,6591800,8574083761,1600,1,242.33,1.7
39,3218000,8574134369,6426200,-1,1.7,5.76
37,6434400,8582060079,31700,1,5.76,1.64
40,981300,8582210054,5288200,-1,1.64,3.32
36,764500,8582999810,74000,1,3.32,123.9
36,10386100,8586352546,1600,2,123.9,20.78
43,13919800,8611228512,10400,3,20.78,1.24
41,11909800,8611253549,13787700,-1,1.24,1.03
39,3954800,8611253549,11909800,-2,1.03,20.7
45,8274300,8618876533,11600,1,20.7,3.64
37,12435700,8629010905,457600,2,3.64,2.43
43,3775200,8630127427,1866900,3,2.43,1.41
44,2625100,8630385454,3021800,-1,1.41,147.13
52,9795000,8634982507,1600,1,147.13,7.46
46,9804600,8652806152,35300,2,7.46,5.25
48,11514000,8671597061,305700,3,5.25,3.35
47,6419700,8677975143,5315900,4,3.35,8.33
47,5805800,8686035617,36700,5,8.33,1.33
44,8635700,8686169110,5158800,-1,1.33,5.82
49,18743700,8692731954,1863900,1,5.82,1.15
48,21772400,8692766971,18460800,-1,1.15,1.17
40,13999200,8693676180,11701900,-2,1.17,1.11
34,14865900,8693705533,13668700,-3,1.11,3.02
46,5053200,8705748485,637900,1,3.02,1
36,4320700,8705748485,5053200,-1,1,3.66
38,2265000,8712928752,20700,1,3.66,11.08
45,5714300,8716597383,10400,2,11.08,4.28
42,13181000,8719886340,1913800,3,4.28,2.21
40,5413100,8723764694,673000,4,2.21,1.99
44,7282500,8724479330,3428200,5,1.99,1.78
44,6122600,8725780483,4377100,-1,1.78,1.99
43,3973800,8726971190,2223600,1,1.99,1.1
42,5813900,8726976652,3889700,-1,1.1,4
44,6573800,8732171643,117200,1,4,1.28
41,7863200,8732176278,6535500,-1,1.28,10.36
45,3372800,8740306351,1600,1,10.36,1.18
44,7671600,8740320138,3224000,-1,1.18,2.34
41,3820100,8744417602,2851400,1,2.34,1.69
48,9546700,8744481631,3663700,-1,1.69,3.46
43,2534800,8754483523,12800,1,3.46,4.16
47,8954200,8758902727,28100,2,4.16,1
42,8110000,8758902727,8954200,-1,1,1.34
44,12777500,8758921524,7998900,-2,1.34,6.23
46,8333200,8772647684,27700,1,6.23,1.98
48,11028400,8773607790,5774400,2,1.98,119.61
44,10715800,8786697905,1600,3,119.61,1.21
46,15386100,8786730628,10491700,-1,1.21,2.17
46,5907800,8795978456,5256500,1,2.17,1.21
47,7832300,8796012449,5668700,-1,1.21,2.77
40,3855200,8802357214,43100,1,2.77,41.39
43,23329000,8803567549,1600,2,41.39,1.12
41,10568700,8803579298,23205700,-1,1.12,2
44,20844600,8809793032,3965700,1,2,1.66
48,33514200,8810004761,19575300,-1,1.66,5.8
42,19274700,8862330790,21800,1,5.8,2.37
45,22273300,8876438336,55800,2,2.37,1.2
45,23802900,8876470489,22049300,-1,1.2,6.64
45,4057500,8905190931,22500,1,6.64,22.51
44,5202400,8911318763,2600,2,22.51,60.13
47,18262900,8926128106,1600,3,60.13,2.86
45,9628700,8937863342,5316100,4,2.86,25.29
51,17695900,8962975665,61600,5,25.29,1.26
46,17555900,8963193928,16680800,-1,1.26,1.26
39,17894700,8963198831,17493900,-2,1.26,4.53
52,8036800,8979339479,571700,1,4.53,1.35
44,16626000,8979388767,7724100,-1,1.35,4.64
45,6204400,8996597161,71800,1,4.64,1.84
50,8534100,8997042927,4248700,-1,1.84,2.93
47,6829000,9002522337,2377300,1,2.93,3.14
49,11292100,9006938121,89600,2,3.14,5.54
53,11365700,9017665152,64800,3,5.54,1.66
48,14878100,9018020332,9357100,-1,1.66,2.19
51,3465400,9030467462,401300,1,2.19,1.22
51,6998400,9030502965,3214400,-1,1.22,5.12
46,5687600,9036013935,182800,1,5.12,1.56
54,9549400,9036758044,2165400,-1,1.56,1.09
46,10855500,9036758721,9536400,-2,1.09,1.49
44,7826100,9037378685,7734000,-3,1.49,8.52
51,10729400,9045543973,2200,1,8.52,1.44
50,9499400,9046784428,6026000,-1,1.44,1.72
46,8694500,9049003080,1609700,-2,1.72,1.03
44,14998400,9049003080,8694500,-3,1.03,12.7
50,8551400,9065813016,3700,1,12.7,1.77
44,2250400,9066325895,7400400,-1,1.77,1.56
43,3585400,9066446326,1952400,-2,1.56,3.05
47,16119700,9066699773,3230000,1,3.05,1.99
45,7634000,9067966212,4897400,2,1.99,1.58
43,12789700,9068070201,7370600,-1,1.58,1.66
43,16747900,9068173360,12502400,-2,1.66,1.43
45,17270900,9068198843,16627800,-3,1.43,1.11
42,20516600,9068199092,17267600,-4,1.11,1.42
45,4700700,9069986635,9823900,-5,1.42,31.8
47,19047000,9072058522,500,1,31.8,3.24
45,15866200,9085198549,1233500,2,3.24,1.04
42,16832000,9085198549,15866200,-1,1.04,1
46,13096100,9085198549,16832000,-2,1,7.53
50,15224700,9098745224,123200,1,7.53,7.89
44,6051100,9122104241,228300,2,7.89,25.62
48,8072200,9134688957,10400,3,25.62,16.07
48,9466800,9150202237,112000,4,16.07,1.52
44,12562100,9150383540,8903000,-1,1.52,1.06
47,10113200,9150386555,12501800,-2,1.06,4.32
56,9305700,9161322674,153500,1,4.32,1.37
50,6753200,9161374851,8987300,-1,1.37,5.77
51,6670400,9168936714,106900,1,5.77,1.5
57,11758600,9169114282,6053300,-1,1.5,1.53
57,7109900,9169215024,10873200,-2,1.53,1.33
48,2534000,9169450084,6299000,-3,1.33,2.67
50,2981400,9171631138,72400,1,2.67,1.2
48,3266300,9171663141,2760400,-1,1.2,3.5
49,3040100,9175360123,69200,1,3.5,1.32
54,4624700,9175449503,2402400,-1,1.32,1.1
42,5234500,9175453624,4546400,-2,1.1,3.02
43,1910200,9182038273,688400,1,3.02,2.5
44,2891600,9183333059,307900,2,2.5,5.48
46,14144900,9184807893,62100,3,5.48,1.17
39,2669600,9185240728,3915800,-1,1.17,1.86
41,2867300,9185452464,2099600,-2,1.86,5.81
52,4735000,9189132248,64800,1,5.81,5.66
51,7428000,9198324117,87400,2,5.66,4.06
54,3257900,9202131287,2392100,3,4.06,2.8
52,3165100,9202502065,2066100,4,2.8,1.01
44,2730900,9202502065,3165100,-1,1.01,3.34
55,8387000,9203110326,1894400,1,3.34,2.09
52,5161800,9204554564,4348100,2,2.09,3.9
48,2514100,9211707566,303600,3,3.9,1.91
47,8827100,9212032238,1561300,-1,1.91,2.08
50,2513300,9213522623,2397700,1,2.08,1.8
52,9289000,9213601162,2168200,-1,1.8,1.9
46,4808600,9213914451,8499300,-2,1.9,1.87
49,9376100,9215177068,3020000,-3,1.87,2.92
50,9075000,9218884736,438500,1,2.92,1.39
53,9028000,9218953634,8737400,-1,1.39,9.24
54,13196800,9226612780,59300,1,9.24,1.38
51,23362000,9226759630,12491900,-1,1.38,3.14
48,16231600,9241037443,180000,1,3.14,1.43
53,7460900,9241093741,15929000,-1,1.43,1.44
46,36274100,9241102609,7412800,-2,1.44,3.13
52,5904300,9255196247,521600,1,3.13,3.51
46,3649600,9259816183,172900,2,3.51,4.74
50,5346300,9264736346,84100,3,4.74,3.73
50,8753100,9272371600,100100,4,3.73,5.7
50,4550400,9282181002,64300,5,5.7,2.19
43,13334200,9283538113,2998200,6,2.19,4.3
52,17728700,9286336105,1814200,7,4.3,2.15
44,3939800,9290022753,4661000,8,2.15,1.4
45,4055200,9290185199,3161100,-1,1.4,14.68
56,8350400,9296854991,26300,1,14.68,5.29
52,7072400,9306000142,77500,2,5.29,1.74
46,2809300,9306192050,6340000,-1,1.74,2.28
49,5889400,9306594223,2155500,1,2.28,2.57
47,17156300,9312415957,88400,2,2.57,1.46
46,17935200,9312449055,16938700,-1,1.46,1.05
42,2774600,9312449120,17933900,-2,1.05,1.02
40,4673400,9312449120,2774600,-3,1.02,1.02
42,8776300,9312449120,4673400,-4,1.02,52.83
50,14277200,9320373998,1800,1,52.83,1.51
45,4462800,9320426758,13959500,-1,1.51,1.05
38,1456900,9320426773,4462500,-2,1.05,1.34
40,21356600,9320540330,1038300,-3,1.34,2.13
46,14602000,9327797544,104600,1,2.13,5.37
53,14024900,9344509981,24100,2,5.37,1.64
42,1228000,9349950167,4574500,-1,1.64,3.4
51,20131300,9350904404,30600,1,3.4,1.11
48,34520600,9351127018,17897100,-1,1.11,1.87
42,4279000,9374305760,4267300,-2,1.87,4.59
48,15353700,9379666718,3900,1,4.59,1.57
42,10638800,9380332398,11487100,-1,1.57,6.99
44,11104100,9393601834,6300,1,6.99,2.76
43,14941500,9394558267,9182000,2,2.76,2.06
44,13590700,9395385543,4471200,3,2.06,1.74
43,1959500,9395454491,13191100,-1,1.74,2.6
50,16203300,9396777659,305900,1,2.6,1.47
42,17206900,9396858194,15801400,-1,1.47,1.4
41,13516400,9396866222,17161400,-2,1.4,1.36
41,22128200,9398019170,1126700,-3,1.36,1.74
45,2644600,9412532070,1836800,-4,1.74,1.5
40,1309400,9412556268,2564200,-5,1.5,18.55
50,10170900,9414906565,3200,1,18.55,5.08
47,6098200,9443159014,199700,2,5.08,11.88
50,3990800,9451940830,3200,3,11.88,1.23
46,2681400,9451979433,3736100,-1,1.23,3.05
55,6361800,9452966369,1355100,1,3.05,1.85
56,17939700,9453730044,4030000,-1,1.85,13.94
46,21267900,9469903784,3300,1,13.94,1
47,14246600,9469903784,21267900,-1,1,2.22
47,13053100,9480924330,3442200,1,2.22,2.52
46,3158000,9483260419,526900,2,2.52,2.66
47,2510700,9484727911,872100,3,2.66,5.52
49,2400500,9486927869,10800,4,5.52,2.5
47,2305100,9489088522,318100,5,2.5,2.69
52,13943300,9490614507,266500,6,2.69,1.71
49,17265400,9490905053,12947500,-1,1.71,1.01
41,2625700,9490905053,17265400,-2,1.01,25.78
57,14484500,9494493474,10500,1,25.78,11.43
48,4567800,9515782085,1100,2,11.43,1.29
47,3410500,9515815797,4342500,-1,1.29,1.75
46,13495200,9516071103,2641800,-2,1.75,2.04
51,15010200,9517815600,1582600,1,2.04,1.95
48,3903700,9522143586,3388600,-1,1.95,1.23
46,14443900,9522275480,3261800,-2,1.23,1.46
46,6579000,9523225182,4184400,-3,1.46,1.57
46,3618800,9524426968,2761400,-4,1.57,4.09
49,3805600,9528391744,55700,1,4.09,12.26
48,3203100,9534863606,5700,2,12.26,1.32
42,1950100,9534912901,2884700,-1,1.32,1.83
33,17576400,9535204620,988800,-2,1.83,1.87
42,4117700,9536015420,853500,-3,1.87,1.59
45,11897500,9536377795,2965500,-4,1.59,15.45
51,8227000,9540987358,4600,1,15.45,90.5
57,6522600,9552862727,3700,2,90.5,1.69
45,2657600,9553697569,4193900,-1,1.69,2.07
55,6728300,9554036769,1864800,1,2.07,2.35
58,4396500,9554929344,3483600,2,2.35,2.06
54,3278500,9556509660,1592900,3,2.06,1.88
51,7804000,9556747516,1574300,-1,1.88,1.84
48,7479400,9557591547,3979300,-2,1.84,1.39
46,3140300,9557788015,6447300,-3,1.39,3.06
55,15114000,9561804544,29400,1,3.06,1.07
49,3180500,9562105905,5086900,-1,1.07,2.08
49,4182200,9563385125,1319500,1,2.08,2.38
49,4972400,9563798501,1907500,2,2.38,4.16
54,5340800,9569201949,42700,3,4.16,2.23
55,3555800,9570927937,2648000,4,2.23,2.95
58,17320700,9573999745,196700,5,2.95,1.24
53,3735000,9574261076,15499300,-1,1.24,962.21
55,6421300,9582476697,400,1,962.21,1.57
57,14835200,9582671274,5864100,-1,1.57,1.14
50,14830300,9582672952,14814600,-2,1.14,3.94
50,4638300,9584026647,3240500,1,3.94,10.27
48,3150800,9590194776,56400,2,10.27,4.18
51,3280100,9595718257,14100,3,4.18,7.06
51,4390800,9600316829,317000,4,7.06,1.64
46,4403200,9600544897,3497700,-1,1.64,4.85
52,3580800,9607949319,122700,1,4.85,2.12
51,7643700,9608370535,2880000,2,2.12,1.76
49,7543900,9608690399,5622300,-1,1.76,1.47
47,5021000,9609033507,4916700,-2,1.47,2.88
55,7381000,9613603433,817300,1,2.88,8.15
47,3347700,9623224361,11600,2,8.15,1.44
44,1154900,9623380391,2606100,-1,1.44,1.56
45,4787000,9623594919,440700,-2,1.56,1.82
48,5516000,9623670289,4613000,-3,1.82,1.78
48,2509500,9623855948,4817200,-4,1.78,20.86
52,7095800,9626234652,11300,1,20.86,1.37
48,4166500,9626281253,6814600,-1,1.37,1.35
43,2989500,9626324037,3933600,-2,1.35,1.45
43,798900,9626462248,1709100,-3,1.45,4.57
49,3316000,9627049529,42800,1,4.57,7.64
47,1675400,9629073069,12900,2,7.64,35.3
48,1274000,9631378745,900,3,35.3,1.34
43,613800,9631527211,469000,-1,1.34,2
49,3391100,9631589419,285400,1,2,1.72
48,3542300,9631651853,3083100,-1,1.72,2.02
43,2242200,9631875486,2264700,1,2.02,2.39
51,4205100,9633304515,304300,2,2.39,17.59
46,4920300,9636768385,900,3,17.59,7.16
45,2843900,9643699880,23900,4,7.16,1.13
45,2546600,9643700582,2835500,-1,1.13,9.21
50,6368500,9651675601,62000,1,9.21,1.99
53,9320000,9653301541,2505200,2,1.99,1.55
47,2462800,9653692694,3048600,-1,1.55,1.7
46,2636800,9653816836,2109300,-2,1.7,1.38
50,2519600,9653825437,2552900,-3,1.38,3.64
52,4275000,9655864064,114000,1,3.64,2.62
53,4786700,9657346985,2067000,2,2.62,1.13
48,1541200,9657347687,4778300,-1,1.13,3.02
57,10442300,9658212389,177000,1,3.02,1
55,32793100,9658212389,10442300,-1,1,1.1
47,5791000,9659373677,18278400,-2,1.1,3.23
53,3096700,9664325774,272400,1,3.23,1.42
52,4623700,9664993123,1081500,-1,1.42,1.62
50,36588800,9665850119,2207800,-2,1.62,2.5
45,5906400,9668961516,4133600,1,2.5,1.03
47,4926100,9668961516,5906400,-1,1.03,1.61
47,22374000,9669815645,1143000,-2,1.61,2.63
43,697100,9691707284,427900,1,2.63,2.69
46,4549900,9692034228,126700,2,2.69,1.15
45,1362400,9692067227,4316500,-1,1.15,2.97
48,8224800,9692656266,269300,1,2.97,17.78
49,4752200,9700945896,1300,2,17.78,1.17
51,16369500,9701251274,2682900,-1,1.17,2.69
49,3745500,9715123410,1987400,1,2.69,5.39
43,2700800,9723042045,59100,2,5.39,2.68
47,2816100,9723374711,1882900,3,2.68,1.38
48,6882200,9723514836,2144000,-1,1.38,5.11
50,3600200,9730021572,37600,1,5.11,1.62
50,4761400,9730162290,3121900,-1,1.62,5.95
45,16939700,9737039352,38200,1,5.95,3.73
50,4731100,9752799274,39700,2,3.73,10.04
48,3078400,9758029027,1800,3,10.04,1.15
46,3384000,9758059724,2870900,-1,1.15,1.15
41,2948500,9758060436,3376400,-2,1.15,3.28
47,4274800,9759253640,5700,1,3.28,5.2
41,2580900,9764693309,2200,2,5.2,1.31
43,2998100,9764732843,2323900,-1,1.31,1.2
43,7812700,9764736415,2963100,-2,1.2,65.26
55,7086000,9772379179,900,1,65.26,23.21
46,2829200,9784739381,1100,2,23.21,17.44
53,2717700,9793060438,56400,3,17.44,1.05
39,2602800,9793060453,2717400,-1,1.05,9.75
51,4624700,9800978828,51200,1,9.75,4.05
45,2639800,9806134910,61700,2,4.05,31.69
49,2786400,9810961888,900,3,31.69,68.59
51,3248500,9817767520,900,4,68.59,18.08
59,6657700,9824463284,1200,5,18.08,5.01
51,5036700,9833901493,152000,6,5.01,1.04
47,3256900,9833901493,5036700,-1,1.04,12.96
51,3015600,9837025864,51100,1,12.96,20.56
61,14470500,9845524507,50900,2,20.56,1.96
50,4291400,9848182460,6340800,-1,1.96,1.12
47,5188800,9848280469,3191500,-2,1.12,2.01
53,4673200,9849331331,2219600,1,2.01,5.74
50,2777300,9855429943,202300,2,5.74,2.07
53,5474200,9855749897,2113900,3,2.07,3.12
54,3499300,9858849647,306600,4,3.12,1.16
43,4783700,9858917279,2926100,-1,1.16,1.68
46,2947700,9859093213,4310100,-2,1.68,3.05
56,4892900,9861503299,126500,1,3.05,2.34
49,1228800,9864293268,798400,2,2.34,18.65
53,3878500,9866522577,1100,3,18.65,5.69
53,3880800,9869981096,82900,4,5.69,1.47
48,5210300,9870067047,3319600,-1,1.47,1.36
44,2571200,9870091247,5061700,-2,1.36,1.12
39,586800,9870091534,2567500,-3,1.12,2.09
53,2543100,9870126447,490500,1,2.09,1.29
45,1732900,9870240402,1987900,-1,1.29,1
43,982800,9870240402,1732900,-2,1,27.45
58,1472100,9871108017,1100,1,27.45,1.78
57,5265300,9871192436,1063500,-1,1.78,11.87
43,567400,9875976024,1100,1,11.87,1.92
